,parameter1,parameter2,parameter3,parameter4,frequency,Z,B
4279,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,2.4,1.211787015784978,0.12023561638541966
4280,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,2.48,1.1686541390529366,0.12047129631115698
4281,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,2.56,1.1262208701109429,0.12007580405661399
4282,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,2.64,1.0849910448979627,0.11916153353584348
4283,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,2.72,1.0452987975341623,0.11783158815920415
4284,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,2.8,1.0073446316525272,0.11617723603342896
4285,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,2.88,0.9712285988242533,0.11427710084043854
4286,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,2.96,0.9369782975541803,0.11219747054937314
4287,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,3.04,0.9045711621068049,0.1099932506987062
4288,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,3.12,0.8739514609227391,0.10770923025678117
4289,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,3.2,0.8450428302087973,0.1053814438195326
4290,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,3.28,0.8177572550012943,0.10303849965064123
4291,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,3.36,0.7920013362957136,0.10070280229246996
4292,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,3.44,0.7676805460305367,0.0983916371045854
4293,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,3.52,0.7447020246347854,0.09611810791368168
4294,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,3.6,0.7229763431971991,0.09389193270917358
4295,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,3.68,0.7024185428315648,0.0917201095043377
4296,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,3.76,0.6829486781386832,0.08960746756710102
4297,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,3.84,0.6644920269282184,0.08755711986551615
4298,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,3.92,0.6469790806195683,0.08557083184965028
4299,69570.2524918612,91278.5092849049,6067.89014333335,6663.07724320724,4.0,0.630345395139214,0.08364932028411834
4300,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,0.08,1.0019592691799455,0.00032067824727180326
4301,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,0.16,1.007841476030143,0.0012895113649288692
4302,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,0.24,1.0176581931635227,0.0029268813847152576
4303,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,0.32,1.031423085815566,0.005266673070491236
4304,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,0.4,1.0491427620902867,0.008355993748642413
4305,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,0.48,1.0708025433732287,0.012254453658309654
4306,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,0.56,1.0963458055750739,0.01703262851981486
4307,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,0.64,1.125645377168622,0.02276915538231809
4308,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,0.72,1.15846571829909,0.029545722992464545
4309,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,0.8,1.194415633867429,0.03743905656067413
4310,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,0.88,1.2328936393048724,0.04650897095554663
4311,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,0.96,1.2730323676485777,0.056781865842448744
4312,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,1.04,1.3136547286760678,0.06822992447411888
4313,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,1.12,1.3532617736760093,0.08074798957037664
4314,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,1.2,1.3900769108624091,0.09413257000050113
4315,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,1.28,1.4221672453419456,0.10806994812298798
4316,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,1.36,1.4476444189629871,0.12214129243964392
4317,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,1.44,1.4649148049854877,0.13585010186099875
4318,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,1.52,1.4729153507027068,0.14867061471408088
4319,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,1.6,1.4712596753631981,0.16010741000051432
4320,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,1.68,1.4602451365417985,0.16975115434172328
4321,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,1.76,1.440726045941819,0.17731700866207364
4322,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,1.84,1.4139087896185842,0.1826596594573246
4323,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,1.92,1.381142070215053,0.18576735279912907
4324,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.0,1.343756495544281,0.1867421052395921
4325,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.08,1.3029721182538563,0.18577348156757967
4326,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.16,1.2598631371090054,0.18311103654672445
4327,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.24,1.2153564984958944,0.17903817666327015
4328,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.32,1.170243296882765,0.17384891304733155
4329,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.4,1.1251906738138475,0.16782853448493423
4330,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.48,1.0807503934326212,0.16123898763723477
4331,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.56,1.0373651958630383,0.1543093271643517
4332,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.64,0.9953753796893056,0.14723100766283873
4333,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.72,0.955027317061697,0.1401572448864026
4334,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.8,0.9164842760704813,0.13320535362155106
4335,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.88,0.8798389114376158,0.12646091849833616
4336,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,2.96,0.8451263486121904,0.11998280757819438
4337,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,3.04,0.8123368189813955,0.11380829265533406
4338,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,3.12,0.7814270834846363,0.10795780531575987
4339,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,3.2,0.7523302212683678,0.10243908066941712
4340,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,3.28,0.7249636510817817,0.09725060192318967
4341,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,3.36,0.6992354562002768,0.09238436104989278
4342,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,3.44,0.6750492004073471,0.08782800614337893
4343,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,3.52,0.6523074723702724,0.08356646903813801
4344,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,3.6,0.6309144012431986,0.07958316982894895
4345,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,3.68,0.610777366622569,0.07586088720683835
4346,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,3.76,0.5918080947084556,0.07238237107260281
4347,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,3.84,0.5739232983021771,0.0691307603086181
4348,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,3.92,0.5570449858971604,0.06608985581080265
4349,68346.2223391784,62154.1084058271,4430.52943423209,6012.60866420148,4.0,0.5411005368459795,0.06324428776890892
4350,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,0.08,1.0030448181372749,0.001048305775963328
4351,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,0.16,1.0121810363702177,0.00423546300553601
4352,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,0.24,1.02740490883445,0.009687811272394584
4353,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,0.32,1.0486775151184127,0.017613843865815233
4354,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,0.4,1.0758667356030092,0.02829801691712038
4355,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,0.48,1.10864819989906,0.04208500140513817
4356,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,0.56,1.1463499020130887,0.059345382741522804
4357,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,0.64,1.1877307454206416,0.08040963490980504
4358,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,0.72,1.2307092781877018,0.10545544530888484
4359,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,0.8,1.2721220460161413,0.13434170840211296
4360,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,0.88,1.3076939583721807,0.16641293617522016
4361,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,0.96,1.3324860584531355,0.20035588885461234
4362,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,1.04,1.3419875573036215,0.2342445906777397
4363,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,1.12,1.3335960971374041,0.26587576649626343
4364,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,1.2,1.307703965496898,0.2933174150829652
4365,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,1.28,1.2676166322425204,0.3153923408522744
4366,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,1.36,1.218315884707529,0.331833994973945
4367,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,1.44,1.1648784072909324,0.3430976604882793
4368,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,1.52,1.111368564466298,0.35001977637980786
4369,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,1.6,1.0604568853189316,0.35352074153535595
4370,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,1.68,1.0135553338125056,0.35443044535920143
4371,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,1.76,0.9711607238056855,0.3534222284958195
4372,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,1.84,0.9332012743215726,0.3510109304499695
4373,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,1.92,0.8993033873423685,0.3475779921434634
4374,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.0,0.8689683779675358,0.3434023886569081
4375,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.08,0.8416771157326493,0.3386881657691223
4376,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.16,0.8169452306442221,0.3335859313575788
4377,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.24,0.7943475434178452,0.3282085227602037
4378,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.32,0.7735247849028541,0.32264200006411436
4379,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.4,0.7541809658411762,0.3169532011980276
4380,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.48,0.7360764217068686,0.3111948892866633
4381,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.56,0.7190193870615375,0.30540926385284595
4382,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.64,0.7028576171314845,0.29963038085703797
4383,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.72,0.6874707851289834,0.293885852806373
4384,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.8,0.672763936871634,0.28819807561560334
4385,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.88,0.6586620438864567,0.282585143191429
4386,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,2.96,0.6451055769253322,0.2770615533553227
4387,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,3.04,0.6320469713569491,0.2716387711527307
4388,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,3.12,0.6194478429472065,0.2663256914322386
4389,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,3.2,0.6072768187655815,0.2611290272875992
4390,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,3.28,0.5955078628769436,0.25605364142735326
4391,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,3.36,0.5841189942966437,0.25110283168334535
4392,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,3.44,0.5730913123530709,0.2462785783167516
4393,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,3.52,0.5624082606556363,0.24158175864012077
4394,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,3.6,0.5520550747387484,0.23701233318246817
4395,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,3.68,0.5420183700556906,0.23256950683076774
4396,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,3.76,0.5322858364832717,0.22825186787138646
4397,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,3.84,0.522846013125762,0.22405750750260692
4398,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,3.92,0.5136881232608133,0.2199841221215861
4399,68407.1268314468,32871.9327838283,7657.82761284574,4027.27233592265,4.0,0.5048019540262386,0.21602910046611393
4400,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,0.08,1.0042606948432045,0.002157294160059227
4401,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,0.16,1.016827016997095,0.008666745014134504
4402,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,0.24,1.0370090257550688,0.019624227043554543
4403,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,0.32,1.063525505805853,0.03513100399378572
4404,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,0.4,1.0943531059454192,0.05520038276591035
4405,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,0.48,1.126630613546573,0.07962725480870787
4406,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,0.56,1.156761115569032,0.10784720344121969
4407,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,0.64,1.1808575972461717,0.13884719056022246
4408,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,0.72,1.1955455457493755,0.17120956453339467
4409,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,0.8,1.198867987988561,0.2033311509577331
4410,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,0.88,1.1908355670040918,0.23375383891389725
4411,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,0.96,1.1732953921829539,0.261453240857235
4412,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,1.04,1.1492156057081293,0.2859548156046066
4413,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,1.12,1.1218063692128968,0.3072645000691329
4414,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,1.2,1.0938622898694825,0.32569865217335464
4415,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,1.28,1.0674579327256521,0.3417095260396459
4416,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,1.36,1.0439221359787376,0.3557583494827324
4417,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,1.44,1.0239554086945042,0.3682436238757022
4418,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,1.52,1.0077852818974078,0.37947074654099316
4419,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,1.6,0.9953052508649766,0.389645933709695
4420,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,1.68,0.9861798903553785,0.3988819522901862
4421,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,1.76,0.9799176514874439,0.40720862589185025
4422,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,1.84,0.9759198190464597,0.41458509797926274
4423,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,1.92,0.9735151684278238,0.4209131990206194
4424,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.0,0.9719885570103569,0.4260523639779234
4425,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.08,0.9706095340075076,0.4298367536028088
4426,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.16,0.9686645031089094,0.4320947932573909
4427,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.24,0.9654931338902942,0.4326704552930518
4428,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.32,0.9605268154550849,0.43144453583259595
4429,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.4,0.9533245036708432,0.42835328291429775
4430,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.48,0.9436000615819292,0.42340143040386113
4431,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.56,0.9312357224314596,0.4166672586202716
4432,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.64,0.9162786562508178,0.4082986986130912
4433,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.72,0.8989210942904751,0.3985013121469398
4434,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.8,0.8794678561163918,0.3875205919350339
4435,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.88,0.8582972851894688,0.3756219016879634
4436,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,2.96,0.8358219731892218,0.36307131356050976
4437,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,3.04,0.8124544423408199,0.35011978294318075
4438,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,3.12,0.7885808745835373,0.3369919346827604
4439,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,3.2,0.764543831162274,0.323879630486123
4440,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,3.28,0.7406332573190884,0.31093970158807405
4441,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,3.36,0.7170841239490162,0.29829483384210653
4442,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,3.44,0.6940787541209205,0.28603652039920074
4443,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,3.52,0.671752015938466,0.27422913088713513
4444,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,3.6,0.6501979196294079,0.26291437104782445
4445,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,3.68,0.6294765723196396,0.25211564191802954
4446,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,3.76,0.6096208215548478,0.24184200858911112
4447,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,3.84,0.5906422162882515,0.23209163944377642
4448,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,3.92,0.5725361252548214,0.2228546786501224
4449,96508.3872612753,20188.3012600917,4864.03047106913,4340.57946657419,4.0,0.5552859889195714,0.21411557649435797
4450,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,0.08,1.003427443389401,0.0005291171827874498
4451,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,0.16,1.0137243016316129,0.002165760583892161
4452,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,0.24,1.0309312767746206,0.005057841972234262
4453,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,0.32,1.0551047386574368,0.009452116593813661
4454,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,0.4,1.0862924477321847,0.015694538776452244
4455,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,0.48,1.1244833093095399,0.02422941137412302
4456,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,0.56,1.1695099806812195,0.03559297504102911
4457,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,0.64,1.2208710692354123,0.05039157883087181
4458,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,0.72,1.277428678669734,0.06924575934892746
4459,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,0.8,1.3369442365585344,0.09267017762156052
4460,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,0.88,1.3954848752833282,0.12085314598676894
4461,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,0.96,1.446936161969267,0.15332328427775796
4462,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,1.04,1.483208709046783,0.18858828083345247
4463,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,1.12,1.4959203974796682,0.22400775404340162
4464,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,1.2,1.4796162153106813,0.25624631929840536
4465,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,1.28,1.4347803532112997,0.28232320446794446
4466,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,1.36,1.3680376056691084,0.30064060816006194
4467,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,1.44,1.2891308321269335,0.3112583534305251
4468,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,1.52,1.2071504706642044,0.3153812699630946
4469,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,1.6,1.128405467766648,0.3146195449079091
4470,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,1.68,1.0562265835389788,0.3104761662132186
4471,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,1.76,0.9917509208814868,0.3041404039601256
4472,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,1.84,0.934834777489255,0.29647339347781937
4473,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,1.92,0.8847343182448651,0.2880689236464439
4474,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.0,0.840514546779485,0.2793254713192806
4475,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.08,0.8012583631114479,0.2705060488369154
4476,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.16,0.7661548825126315,0.26178184157296874
4477,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.24,0.7345237523945766,0.2532622409754191
4478,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.32,0.7058095846144383,0.24501503030384572
4479,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.4,0.6795649070021842,0.23707987767059144
4480,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.48,0.6554306654652307,0.22947739564515915
4481,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.56,0.633118207497563,0.22221528114349715
4482,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.64,0.6123941018950576,0.21529252209870503
4483,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.72,0.5930679533448358,0.20870230926491576
4484,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.8,0.574982884085663,0.20243406827810764
4485,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.88,0.5580082109652574,0.1964748852079758
4486,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,2.96,0.5420338538836772,0.19081050830842727
4487,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,3.04,0.5269660761864885,0.1854260502470782
4488,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,3.12,0.5127242350518422,0.18030647676874983
4489,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,3.2,0.49923829181165336,0.17543694214158845
4490,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,3.28,0.4864468922313517,0.1708030143023379
4491,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,3.36,0.4742958743150381,0.16639082053846213
4492,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,3.44,0.4627370976435675,0.16218713604206306
4493,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,3.52,0.4517275156479316,0.15817943160439235
4494,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,3.6,0.4412284325717999,0.1543558923438854
4495,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,3.68,0.4312049018915711,0.15070541617658323
4496,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,3.76,0.42162523400045326,0.1472175984054417
4497,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,3.84,0.4124605890700213,0.14388270708823095
4498,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,3.92,0.4036846369619542,0.1406916525758657
4499,38301.1153334979,35977.0434447413,5229.00110595725,3444.43238113772,4.0,0.39527327045393246,0.1376359536748923
4500,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,0.08,1.002518704822647,0.0005018402922571736
4501,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,0.16,1.0101076664433737,0.0020316314505410644
4502,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,0.24,1.0228649294866703,0.004663304351922205
4503,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,0.32,1.0409517038186975,0.008523801309858836
4504,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,0.4,1.0645869830736276,0.01379858623201245
4505,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,0.48,1.0940351112423423,0.020739026890013678
4506,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,0.56,1.1295795129772552,0.02967080811787293
4507,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,0.64,1.1714707478071076,0.04100130717997375
4508,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,0.72,1.219829169652065,0.05522137515020401
4509,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,0.8,1.274471655842973,0.07289231765157765
4510,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,0.88,1.3346213847656927,0.09460107394968836
4511,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,0.96,1.398462806033696,0.12085597720858643
4512,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,1.04,1.4625559157180086,0.15188796865359525
4513,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,1.12,1.5212870644406773,0.18733780985076778
4514,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,1.2,1.5668433258326515,0.2258872703456506
4515,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,1.28,1.5904623345533924,0.26505135853419826
4516,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,1.36,1.585307528482514,0.3014730057442784
4517,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,1.44,1.5497938195667542,0.33185622573702656
4518,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,1.52,1.4888401946117382,0.3540828682166559
4519,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,1.6,1.4117446495735888,0.3677390182207011
4520,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,1.68,1.3283614754718054,0.3737864349872123
4521,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,1.76,1.2462567416166257,0.37382451600170213
4522,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,1.84,1.1698647560968078,0.36947958370917044
4523,57221.0058968589,46420.9019221157,4998.90169840783,3540.69007113102,1.92,1.101012108642683,0.3621084107790702
